Frame,X,Y,Z,W,Timestamp
356,-0.62542725,-0.7185669,0.20770264,0.222229,163185576
357,-0.6287842,-0.72540283,0.1885376,0.20721436,163195584
358,-0.63201904,-0.73187256,0.168396,0.19146729,163205596
359,-0.63513184,-0.73773193,0.14752197,0.17504883,163215608
360,-0.63793945,-0.74316406,0.1260376,0.15795898,163225620
361,-0.6404419,-0.7479248,0.10430908,0.14031982,163235636
362,-0.64263916,-0.7518921,0.082336426,0.12231445,163245644
363,-0.6444092,-0.755249,0.060058594,0.10394287,163255660
364,-0.6456909,-0.7579956,0.037475586,0.08520508,163265672
365,-0.64624023,-0.7601929,0.014587402,0.06604004,163275684
366,-0.6459961,-0.7619629,-0.008544922,0.04650879,163285700
367,-0.64501953,-0.76312256,-0.031799316,0.026794434,163295708
368,-0.6434326,-0.7635498,-0.055114746,0.007019043,163305720
369,-0.64123535,-0.7632446,-0.07849121,-0.012756348,163315732
370,-0.63861084,-0.762146,-0.101867676,-0.032226562,163325736
371,-0.6355591,-0.76013184,-0.12524414,-0.051330566,163335748
372,-0.63201904,-0.75738525,-0.14849854,-0.07019043,163345756
373,-0.6279297,-0.7539673,-0.17156982,-0.08892822,163355772
374,-0.6234131,-0.74975586,-0.19433594,-0.10760498,163365780
375,-0.6184082,-0.744812,-0.21685791,-0.12640381,163375796
376,-0.61273193,-0.73913574,-0.23931885,-0.1451416,163385792
377,-0.6064453,-0.73272705,-0.26190186,-0.16381836,163395820
378,-0.5994873,-0.7255249,-0.284729,-0.18231201,163405828
379,-0.5917969,-0.71759033,-0.30786133,-0.20050049,163415836
380,-0.583374,-0.70880127,-0.33129883,-0.21826172,163425856
381,-0.5742798,-0.6990967,-0.35498047,-0.23565674,163435856
382,-0.5645752,-0.68847656,-0.3786621,-0.25286865,163445868
383,-0.5543823,-0.6769409,-0.4020996,-0.2699585,163455880
384,-0.5435791,-0.6646118,-0.42510986,-0.28674316,163465904
385,-0.5322876,-0.6516113,-0.4475708,-0.3031006,163475900
386,-0.52056885,-0.6378784,-0.4694214,-0.3190918,163485908
387,-0.5084839,-0.62353516,-0.4906006,-0.33483887,163495920
388,-0.4960327,-0.60839844,-0.51104736,-0.3503418,163505928
389,-0.48309326,-0.5925293,-0.53082275,-0.36584473,163515952
